Title,Subtitle,Content,URL
Russian poets given long jail terms for reciting verses against Ukraine war,"Artyom Kamardin, 33, and Yegor Shtovba, 23, sentenced for ‘undermining national security’, ‘inciting hatred’.","A court in Moscow has sentenced two Russian men to several years in prison for reciting poetry against the war in Ukraine during an anti-mobilisation protest last year as the Kremlin presses on with its crackdown on dissent. Artyom Kamardin, 33, was sentenced to seven years in jail on Thursday after being convicted of making calls “undermining national security” and “inciting hatred”. The charges were linked to him reading his anti-war poems at the rally in Moscow in September 2022. The Tverskoy District Court also sentenced Yegor Shtovba, 23, to a five and a half year term on the same charges, after he participated in the event and recited Kamardin’s verses. The demonstration last year was held days after President Vladimir Putin ordered themobilisation of 300,000 reservistsamid Russia’s military setbacks in Ukraine. The widely unpopular move prompted hundreds of thousands to flee the country to avoid being recruited into the military. Kamardin read out his poem, “Kill me, militia man!”,  ending with the line, “Glory toKievan Rus, Novorossiya – suck!” – using the historic terms for Ukraine’s capital Kyiv and a term from days of the Russian Empire that Moscow uses for the area of southeastern Ukraine it is trying to annex, respectively. Days later, police stormed into the apartment Kamardin shared with his then-girlfriend, Alexandra Popova, and another activist. According to Amnesty International, Popova said police beat andviolated Kamardin with a dumbbellbefore forcing Popova to watch a video of the act. She also claimed that police super-glued stickers to her face and threatened to rape her. A clip later circulated on Telegram of the bruised and battered Kamardin apologising for his words. Authorities in Russia have detainedthousands of peopleunder wartime censorship laws for their simple acts of protest against theoffensive in Ukraine. Just before his sentencing, a smiling Kamardin recited a poem that refers to poetry as “gut-wrenching” and often disliked by “people accustomed to order”. Popova, now his wife, was escorted out of the courtroom by bailiffs after she shouted “Shame!” following the verdict. “It is a very harsh sentence. Seven years for poems, for a non-violent crime,” she told the AFP news agency, before being taken away by police officers. According to OVD-Info, a prominent rights group that monitors political arrests and provides legal aid, 19,834 Russians have been arrested between February 24, 2022, when Russia began its invasion, and late October 2023, for speaking out or demonstrating against the war.",https://www.aljazeera.com/news/2023/12/29/russian-poets-given-long-jail-terms-for-reciting-verses-against-ukraine-war
‘Almost naked’ celebrity party triggers backlash in wartime Russia,Rapper jailed and other partygoers under investigation amid conservative outrage over party at Moscow’s Mutabor nightclub.,"A rapper who partied at a Moscow nightclub wearing nothing but a strategically-placed sock has been jailed for 15 days, and several other Russian stars have issued public apologies after a celebrity party with the dress code “almost naked” triggered a storm of criticism and a slew of investigations. The crackdown came after pictures from the party, which took place on the night of December 20 and was organised by TV presenter and actress Anastasia Ivleeva, began circulating on social media. Amid the scantily-clad celebrities at the Mutabor nightclub was Vacio, the rapper, while Ivleeva was pictured flaunting an emerald-studded chain around her backside worth 23 million roubles ($251,000) at a time when some Russians are struggling to get by. Conservative legislators, bloggers and others were fiercely critical, contending the images were unseemly, even unpatriotic, for the country, which launched a full-scale invasion of neighbouring Ukraine in February 2022. The issue has dominated the headlines for days, pushing out stories about rising egg prices and other concerns. Maria Zakharova, a spokesperson for the Russian Ministry of Foreign Affairs, said that the event had “stained” those who took part, but that they now had a chance to work on themselves, the Ura.ru news outlet reported. Vacio, whose legal name is Nikolai Vasilyev, was jailed by a Moscow court for 15 days and fined 200,000 roubles ($2,182) under the LGBTQ “propaganda” law, which was toughened last year and bans positive information on lesbian, gay, bisexual or transgender people. Ivleeva issued two public apology videos following the event, including one on Wednesday, where she said she regretted her actions and deserved everything she got but hoped she could be given “a second chance”. Her name has since disappeared as one of the public faces of major Russian mobile phone operator MTS, the tax authorities have opened an investigation that carries a potential five-year jail term, and a Moscow court has accepted a lawsuit from a group of more than 20 people demanding she pay out one billion roubles ($10.9m) for “moral suffering”. If successful, they want the money to go to a state fund that supports Russian veterans from the war in Ukraine. Russia’s flamboyant pop king Filipp Kirkorov also asked for forgiveness after footage circulated of him wearing a sparkling lace outfit with futuristic sunglasses. “In today’s difficult and heroic times, an artist of my calibre … cannot and should not be so irresponsible when participating in various events,” he said. Other partygoers have also recorded apologies, including journalist Ksenia Sobchak whose late father Anatoly was once a friend and boss of President Vladimir Putin. “To hold such events at a time when our guys are dying in the [Ukrainian] special military operation and many children are losing their fathers is cynical,” said Yekaterina Mizulina, director of Russia’s League for a Safe Internet, a body founded with the authorities’ support. Russia calls its invasion a “special military operation“. “Our soldiers on the front line are definitely not fighting for this.” The scandal comes when Putin, who is expected to comfortably win another six-year term in elections in March, has doubled down on social conservatism, repeatedly condemning Western countries for supposedly undermining “traditional values“. In November, Russia’s Supreme Court ruled that the “LGBT movement” should be designated as “extremists.” Standing outside the Bolshoi Theatre on Thursday, Nadezhda, one Moscow resident, told the Reuters news agency she was outraged and thought those who went to the party should be punished. “If you’re partying, at least don’t film it,” she said. “At such a difficult time [for Russia], they should at least be ashamed. Aren’t they ashamed before those who are fighting for us?”",https://www.aljazeera.com/news/2023/12/29/almost-naked-celebrity-party-triggers-backlash-in-wartime-russia
"Russia-Ukraine war: List of key events, day 674","As the war enters its 674th day, these are the main developments.","Here is the situation on Friday, December 29, 2023.",https://www.aljazeera.com/news/2023/12/29/russia-ukraine-war-list-of-key-events-day-674
Ukraine welcomes latest US aid package as war nears two year mark,"The package, valued at $250m, will include air defence system components and artillery rounds.","Ukraine has welcomed the latest arms package from the United States to aid its fight against Russia as the war approaches the two-year mark. The package, valued at $250m and announced on Wednesday night, will include air defence system components, ammunition for HIMARS, 155mm and 105mm artillery rounds, stinger antiaircraft missiles, and medical equipment. “We are grateful to the American government and people for their unwavering support. Ukrainian people appreciate your leadership,” the Ukrainian Ministry of Defence said on X on Thursday. President Volodymyr Zelenskyy said it would “cover Ukraine’s most pressing needs”. “US leadership in the coalition of over 50 countries providing Ukraine with military aid is critical to countering terror and aggression not only in Ukraine but around the world,” he said. I thank@POTUSJoe Biden, Congress, and the American people for the $250 million military aid package announced yesterday.Additional air defense missiles and components, anti-tank weapons, ammunition, mine clearing, and other equipment will cover Ukraine’s most pressing needs.… — Volodymyr Zelenskyy / Володимир Зеленський (@ZelenskyyUa)December 28, 2023  US President Joe Biden has asked Congress to provide another$61 bn in aidto Ukraine. But Republicans are refusing to approve the package without an agreement by the Democrats to tighten security around the US-Mexico border. The White House has warned that without the additional appropriation, US aid forUkraine’s fightagainst Russia will run out by the end of the year. Russian Foreign Minister Sergey Lavrov said on Thursday the West’s strategic defeat on Moscow had “completely failed”. Lavrov told Russian state media that the Group of Seven countries intend to discuss the “peace formula” proposed by Zelenskyy, which they agreed on at a “secret summit” held about 10 days ago. Meanwhile, a bulk carrier headed to a River Danube port to load grain hit a Russian mine in the Black Sea on Wednesday, injuring two crew members, Ukrainian officials said on Thursday. “A Panama-flagged civilian vessel was blown up on an enemy sea mine in the Black Sea … The vessel lost its course and control and a fire broke out on the upper deck,” Ukraine’s southern military command said on Telegram. A captain, sailor and an Egyptian citizen were injured, with the latter taken to hospital in the city of Izmail, the head of the Odesa regional prosecutors office said. Moscow has ramped up its attack in the Black Sea since leaving the United Nations-brokeredgrain dealin mid-July, which allowed for the safe passage of Ukrainian grain shipments. Ukraine has pushed back Russian warships in the western part of the Black Sea to allow some cargo ships in and out along a maritime corridor. But the water remains heavily mined, including by Russian planes, and is particularly dangerous in stormy weather.",https://www.aljazeera.com/news/2023/12/28/ukraine-welcomes-latest-us-aid-package-as-war-nears-two-year-mark
"Russia-Ukraine war: List of key events, day 673","As the war enters its 673rd day, these are the main developments.","Here is the situation on Thursday, December 28, 2023. ",https://www.aljazeera.com/news/2023/12/28/russia-ukraine-war-list-of-key-events-day-673
Russia accuses US of threatening global energy security,Moscow slams Washington’s sanctions on a new LNG plant in the Arctic as ‘unacceptable’.,"Russia has claimed that US sanctions levied against the Arctic LNG 2 project undermine global energy security. The Russian foreign ministry’s spokeswoman hit out on Wednesday at Washington’s “unacceptable” move to clamp down on the massive Arctic LNG 2. The sanctions are just the latest measure implemented as the West seeks to limit Moscow’s financial ability to wage war in Ukraine. The remarks came after Washington announced sanctions against the new liquefied natural gas plant that is under development on the Gydan Peninsula in the Arctic last month. “We consider such actions unacceptable, especially in relation to such large international commercial projects as Arctic LNG 2, which affect the energy balance of many states,” said foreign ministry spokesperson Maria Zakharova. “The situation around Arctic LNG 2 once again confirms the destructive role for global economic security played by Washington, which speaks of the need to maintain this security but in fact, by pursuing its own selfish interests, tries to oust competitors and destroy global energy security.” Russia is the fourth-largest producer of sea-borne LNG behind the United States, Qatar and Australia. The Arctic LNG 2 project is a key element in Russia’s efforts to boost its share of the global market to a fifth by 2030-2035 from 8 percent now. However, the sanctions saw partners from China, Japan and France who hold a combined 40 percent of the project suspend participation last week. Project developer Novatek was also forced to declare force majeure over LNG supplies from the project, which was slated to start production in early 2024. Western countries, seeking to cripple Moscow’s military might, have imposed wide-ranging sanctions against Russian firms and individuals following the Kremlin’s decision to send tens of thousands of troops into Ukraine in February last year. However, Russia insists that Europe has been hit harder by the sanctions due to raised energy prices, while it has been successful in swiftly finding new markets in Asia. Almost all of Russia’s oil exports this year have been shipped to China and India, Deputy Prime Minister Alexander Novak said on Wednesday. Russia hopes that the income from Asian energy customers can continue to help drive its invasion, as it eyes Ukraine’sstruggleto access funds and weapons from Western partners. On Wednesday, Ukrainian authorities said two people were killed after Russian forces sent a wave of attack drones against the country in an overnight raid. The Ukrainian air force said that 32 of 46 Iranian-made drones deployed by Russia had been shot down. The air force said the military had destroyed drones over parts of central, southern and western Ukraine. Most of those that got through defences struck near the front line, mainly in the southern Kherson region. Oleh Kiper, the governor of Ukraine’s Odesa region, said that a 35-year-old man was killed by debris from a downed drone in a residential area. Another man died in the hospital from his injuries. Four others, including a 17-year-old boy, were injured, according to Kiper. More than 10,000 civilians have been killed in Ukraine since Russia’s full-scale invasion, with about half of recent deaths occurring far behind the front lines, according to the UN Human Rights Office.",https://www.aljazeera.com/news/2023/12/27/russia-says-us-threatens-global-energy-security-with-arctic-lng-2-sanctions
"Russia-Ukraine war: List of key events, day 672","As the war enters its 672nd day, these are the main developments.","Here is the situation on Wednesday, December 27, 2023. ",https://www.aljazeera.com/news/2023/12/27/russia-ukraine-war-list-of-key-events-day-672
Ukraine says at least one killed in Russian attack on Kherson rail station,Ukrainian authorities say Russian shelling of a train station kills a police officer and injures four others.,"Ukrainian officials say at least one person has been killed and four others injured in a Russian attack on a rail station in the southern city of Kherson, as Russia’s invasion continues to take aheavy tollon Ukrainian civilians. Ukrainian Interior Minister Ihor Klymenk said the Russian shelling struck the rail station on Tuesday as about 140 people there were preparing for an evacuation, killing a policeman. “Thanks to the clear actions of the police, everyone was successfully taken to safe places,” Klymenko said on Telegram. “Unfortunately, a police lieutenant from the Kirovohrad region lost his life due to the shelling … Two more police officers are in the hospital with shrapnel wounds.”    The city was captured by Russian forces after they first invaded Ukraine in February 2022, but were pushed out of the city by aUkrainian counteroffensivein November of the same year. But Russian forces have continued to bombard the city. Ukrainian PresidentVolodymyr Zelenskyyreported the shelling attack earlier on Tuesday, and two civilians are being treated at a hospital for shrapnel wounds alongside the two wounded police officers. The Ukrainian railway company Ukrzaliznytsya said in a message on Telegram that a train and the station were damaged but that “the situation is under control and the railway is ready to continue functioning.” Roman Mrochko, the head of the Kherson military administration, had said earlier on Tuesday that the city has been targeted for the last day by persistent Russian attacks.    The war in Ukraine has continued to kill and injure many civilians, and the conflict has shown few signs of abating soon. Ukrainian fighters struck aRussian shipin the Black Sea on Tuesday, boosting the morale of Ukrainian forces that have faced difficult questions after a much-anticipatedcounteroffensivefailed to win back substantial territory from Russia over the summer. “This latest destruction of Putin’s navy demonstrates that those who believe there’s a stalemate in the Ukraine war are wrong!” UK Defence Secretary Grant Shapps wrote in a post on X, formerly known as Twitter.",https://www.aljazeera.com/news/2023/12/26/ukraine-says-at-least-one-killed-in-russian-attack-on-kherson-rail-station
"Ukraine’s allies fall short of Russia’s on arms help, raising 2024 risks","Europe is supplying Ukraine only a fraction of the shells it needs, while North Korea has stepped up for Russia. That, say analysts, raises challenges for Kyiv next year.","In March of this year, Ukraine asked its European allies for a quarter of a million shells a month. Its full battle plan, then-Defence minister Oleksiy Reznikov said, required at least 350,000. Ukraine was then rationing itself to just 110,000 a month and needed Europe to help make up the difference. The European Union pledged a million shells within a year – a third of what Ukraine had requested. By the end of November, it haddelivered300,000 from the stockpiles of European armies. It has four months to make up the difference, but further deliveries have to come from new production, said Josep Borrell, the EU’s foreign policy chief. Astonishingly, after almost two years of war on European soil, the EU has not taken stock of continental production capacity. “We would like to know today where we are and what can be the rhythm of production for this second track,” said Borrell on November 14 at a gathering of EU defence ministers. Russia, too, has been firing more shells than it can produce, and in September reached out for help to North Korea. Within a month, North Korea haddelivered 1,000 containersworth of ammunition, said White House spokesperson John Kirby. Estonian military intelligence chief Col AntsKiviselgsaid that translated into 300,000-350,000 shells — the same amount as that delivered by the EU to Ukraine, but in one month instead of eight. A Washington Post analysis of satellite photography suggested the number was higher because ships had been plying the route between the North Korean free trade zone port of Rason to Russia’s port of Dunai since August. Russia may have received additional North Korean shells via rail. The Center for Strategic and International Studies (CSIS) said satellite imagery showing that rail traffic between North Korea and Russia had “dramatically” increased since Russian President Vladimir Putin met North Korean leader Kim Jong Un in September. “To the West’s great surprise, Russia proved more adept at securing what it wanted from the outside, including from China,” Yiorgos Margaritis, professor emeritus of history at the Aristotelian University of Thessaloniki, who has been monitoring the balance of artillery, told Al Jazeera. “The quantity of shells North Korea promised – 10 million – is monstrous. And they’ve already provided a 10th of that.” “[Russia] is well supplied, it does not care for the amount of losses, and it has third-party support which is not in doubt. All of these three elements are not the same on the Ukrainian side,” Jens Bastian, a fellow with the German Institute for International and Security Affairs, told Al Jazeera. The EU has been left fumbling for an answer. Borrell has suggested its defence industry default on contracts to overseas clients, who are currently buying 40 percent of its production. The US response was quicker and more dynamic. In February it decided to increase artillery shell production sixfold – a level not seen since the Korean War – to replenish stocks sent to Ukraine, supply Ukraine with more, and build up stocks for future conflicts. According to a New York Times report, the US Army was buying 14,400 shells a month in September 2022, when it tripled that, and in January 2023 doubled it again, to 90,000. But it will still take US defence contractors until the end of next year to reach that production capacity. What is the matter with Europe? The EU says it will match the US’s orderbook of a roughly million rounds of artillery ammunition, including missiles, per year by spring. “I am responsible for the production capacity of ammunition, so I can confirm that the goal of producing more than a million ammunition rounds annually … can be achieved,” EU internal market commissioner Thierry Breton was reported to have said at an EU defence ministers’ meeting on November 14. For that to happen, governments must place orders, he said. “It is the member states who must place the order for this ammunition, who must produce it, and who must ensure that it is produced primarily for Ukraine. All this is in the hands of the member countries,” said Breton. Yet, by December 6, EU members had placed orders for only 60,000 of the one million shells they promised Ukraine, Reuters news agency reported. Orders take a long time to fulfil, making it doubtful that the EU will come through by March on even the limited ones that have been placed. For example, German steel and weapons manufacturer Rheinmetall said on December 3 it had received a 142-million-euro ($156mn) order for shells intended for Ukraine, but these would be delivered in 2025. The EU’s lamentable state of coordination on defence has many reasons, say experts. Unlike areas such as banking, the green energy transition and transport, where EU member states have closely coordinated policies led by Brussels, defence and foreign policy remain national competencies. “We do not have an integrated European defence industry and also an integrated European defence policy, and Ukraine has highlighted that for two years,” said Bastian. “Mr Borrell is making clear that the failure at the EU level is also a failure of individual countries who do not have … the capacity to produce at scale within a defined period of time,” he said. Lack of coordination in foreign policy is just as challenging. “We don’t have one defined, shared threat perception, and therefore the countries have different priorities,” said Minna Alander, a research fellow at the Finnish Institute of International Affairs. “Not everyone shares the view that Russia is an existential threat to Europe,” she told Al Jazeera. Europe’s divestment from heavy industry, including metals production, which reached a climax during the COVID-19 pandemic, contributed to a slim supply of raw materials for weapons. “If you want to build a bridge, 80 percent of your steel is going to come from China, India and one or two other countries in the east. The same applies for weapons production,” said Margaritis. “If you want to increase steel production, you need to make enormous changes,” he said, including the provision of cheap energy and plentiful labour. If Europe does not maintain at least some self-sufficiency in heavy industry, it risks its own security, say experts. “Europe needs an epochal shift in political thinking, coupled with significantly higher defence spending and a determined effort to reset public perceptions of the need for strong defence,” Bastian Giegerich, director-general of the International Institute for Strategic Studies, a London-based think tank, and Tim Lawrenson, a defence industry consultant, recently wrote. “None of these requirements currently looks assured. Unless they are met, however, NATO’s vaunted deterrent may falter. Russia may no longer perceive Europe as having credible defences and become tempted to attack a NATO member.”",https://www.aljazeera.com/news/2023/12/26/ukraines-allies-fall-short-of-russias-on-arms-help-raising-2024-risks
Russia confirms Ukraine destroyed its warship in Crimea attack,"One person reported killed in attack that targeted the Novocherkassk, which Ukraine said was being used to transport Russian drones.","Russia has acknowledged a Ukrainian attack has damaged a warship in the occupied Crimean port of Feodosia in what Ukraine and its Western allies called a major setback for the Russian navy. Ukraine’s air force said earlier that it had “destroyed” the Novocherkassk landing ship, with President Volodymyr Zelenskyy joking on social media that the vessel had now joined “the Russian underwater Black Sea fleet”. Russian Defence Minister Sergei Shoigu informed President Vladimir Putin “about the damage to our large landing ship” in what a “very detailed report”, the president’s spokesman Dmitry Peskov told journalists. The Novocherkassk is a large landing ship that can be used for transporting soldiers as well as tanks and armoured vehicles, and Ukraine said it attacked the vessel at a base in the southern coast ofRussian-occupied Crimea.Kyiv said it suspected the ship was transportingIranian-made explosive dronesthat Russia has used regularly to attack Ukraine since it began itsfull scale invasionin February 2022. One person was killed and four were injured in the attack, the Moscow-installed governor of Crimea, Sergey Aksyonov, said, adding that six buildings had been damaged and their residents evacuated. Aksyonov said the strike triggered a fire that had been brought under control. Russia annexedCrimea from Ukrainein 2014 in a move Ukraine and the West condemned as illegal, and has not been internationally recognised. Feodosia, which has a population of about 69,000 people.    Ukrainian officials celebrated the attack, which comes amid fierce fighting on the front line in the country’s east. Ukrainian commander Mykola Oleshchuk shared a video of an explosion at the Feodosia naval base and wrote: “The fleet in Russia is getting smaller and smaller! Thanks to the Air Force pilots and everyone involved for the filigree work!” On Telegram,Zelenskyywrote: “I am grateful to our Air Force for the impressive replenishment of the Russian underwater Black Sea fleet with another vessel. The occupiers will not have a single peaceful place in Ukraine.” The Black Sea, which Ukraine needs to export its grain, has been a key battleground in the continuing war. Russia’s Black Sea Fleet is based in the port of Sevastopol and Moscow has used the fleet to fire missiles at Ukrainian cities and to blockade Ukraine’s coastline. Ukraine has stepped up attacks on Crimea, helping it win back limited control of the Black Sea and, at times, push Russian warships further east. Yuriy Ihnat, Ukrainian Air Force spokesperson, said he thought it would be hard for the Novocherkassk to re-enter service. “We can see how powerful the explosion was, what the detonation was like. After that, it’s very hard for a ship to survive, because this was not a rocket, this is the detonation of munitions,” he told Radio Free Europe. Ukraine and Russia have often exaggerated the losses they claim to have inflicted on the other since Russia launched its full-scale invasion of Ukraine in February 2022. In recent days, Moscow has claimed to have taken control of the eastern city ofMaryinka, which Kyiv has denied. Ukraine and Russia have also each claimed success in shooting down the other’s fighter planes, with each side denying any losses. In April 2022, Ukrainesank cruiser Moskva, the Soviet-era flagship of Russia’s Black Sea Fleet. Moscow said “a detonation of ammunition” triggered a fire and forced the crew to evacuate, and the ship sank as it was being towed to port. Sergei Markov, a former Kremlin adviser, said on Telegram it was obvious that Russia would not release detailed information about the attack at a time of war, but that it needed to do more to protect its assets in Crimea. “It’s clear that Crimea’s air defence systems must be strengthened. And it is clear that it [Ukraine] needs to be deprived of the opportunity to hit Russia,” Markov said.   ",https://www.aljazeera.com/news/2023/12/26/ukraine-claims-to-have-destroyed-russian-ship-in-crimea-attack
Ukraine proposes lowering age for military conscription from 27 to 25,Draft bill proposed as military looks for hundreds of thousands of new recruits in its fight to eject Russia.,"Ukraine has proposed reducing the age of those who can be mobilised into the armed forces from 27 to 25 after the military said it needed as many as 500,000 more soldiers in its now 22-month-long war against Russia. The age reduction was in the text of a draft law posted on the website of Ukraine’s parliament late on Monday. The text detailed which Ukrainian citizens would be subject to enrolment for militaryregistration of conscriptsand said it would apply to those “who have reached the age of 25”. An explanatory note signed by Defence Minister Rustem Umerov summarised key provisions of the draft law, saying they included the “change of conscription age from 27 to 25 years”. President Volodymyr Zelenskyy revealed earlier this month that the military had proposed mobilising between 450,000 and 500,000 more Ukrainians but that it was a “highly sensitive” issue that the military and government would discuss before deciding whether to send the proposal to parliament. Zelenskyy, who has yet to back the proposal publicly, said on December 19 that he wanted to hear more arguments for mobilising additional people. “This is a very serious number,” he said. Ukraine’s troop numbers are not known but in the past, it has been said the country has about 1 million people under arms. US officials estimate that hundreds of thousands have been killed and wounded since Russia began itsfull-scale invasionof Ukraine in February 2022. Neither Ukraine nor Russia publishes its casualty figures. David Arakhamia, the head of Zelenskyy’s party in parliament, said the government was working on the bill at the request of the military and that it was due to be introduced on Monday. “The military needs a solution to its problems,” he said in a post on the Telegram messaging app. “Society wants to hear answers to all sensitive questions.”",https://www.aljazeera.com/news/2023/12/26/ukraine-proposes-lowering-age-for-military-conscription-from-27-to-25
"Russia-Ukraine war: List of key events, day 671","As the war enters its 671st day, these are the main developments.","Here is the situation on Tuesday, December 26, 2023.",https://www.aljazeera.com/news/2023/12/26/russia-ukraine-war-list-of-key-events-day-671
Ukraine officially celebrates Christmas on December 25 for the first time,The change reflects Ukrainians’ dismay at the 22-month-old Russian invasion and their assertion of a national identity.,"Ukrainians have celebrated Christmas on December 25 for the first time, as part of an ongoing effort to remove Russian influence from their country. The change was enacted in a law signed by President Volodymyr Zelenskyy in July, reflecting both the Ukrainians’ dismay with the 22-month-old Russian invasion and their assertion of anational identity. Ukraine previously marked Christmas in January as the Russians do. “It’s historical justice,” said Yevhen Konyk, a 44-year-old serviceman who, along with his family, participated in traditional celebrations at an open-air museum in Kyiv. “We need to move forward not only with the world but also with the traditions of our country and overcome the imperial remnants we had.”    Ukraine is largely Orthodox Christian but the faith is divided between two churches, one of which has a long affiliation with the Russian Orthodox Church. TheOrthodox Churchof Ukraine, which does not recognise the authority of the Russian church and had been regarded as schismatic, was granted full recognition in 2019 by the Ecumenical Patriarch of Constantinople, Orthodoxy’s top authority. The Ukrainian Orthodox Church, which had been a branch of the Russian church, announced in 2022 after the start of the Russia-Ukraine war that it wasbreaking tieswith Moscow and becoming autonomous. Its parishes, however, continue to follow the same liturgical calendar as the Russian church and will observe Christmas on January 7.  Many Ukrainians embraced the move to celebrate Christmas on the date aligned with the rest of Western Europe with enthusiasm. Oksana Poviakel, the director of the Pyrohiv Museum of Folk Architecture and Life of Ukraine, where Christmas celebrations took place, said celebrating on December 25 is “another important factor of self-identification”. “We are separating ourselves from the neighbour who is currently trying to destroy our state, who is killing our people, destroying our homes, and burning our land,” she said. Asia Landarenko, 63, said she prays every day for her son who is in the military. “The state of war affects everything, including the mood. The real celebration of Christmas will be after the victory, but as the saviour was born, so will be our victory,” she said.",https://www.aljazeera.com/news/2023/12/25/ukraine-officially-celebrates-christmas-on-december-25-for-the-first-time
Russia says it seizes Ukrainian town of Maryinka; Kyiv denies the claim,Putin hails Moscow’s biggest military success since the capture of Bakhmut in May.,"Defence Minister Sergey Shoigu says Russian troops have gained full control of the eastern Ukrainian town of Maryinka, registering their first major success since the capture of the strategic city ofBakhmutin May. Shoigu told President Vladimir Putin on Monday about the capture of what has now become a ghost town just southwest of the Russian-held regional capital of Donetsk during a video exchange shared by a Kremlin journalist. “I want to congratulate you. This is a success,” Putin is seen telling Shoigu in the video, saying it gives Russian troops “the opportunity to move into a wider operational area”. Piles of rubble and gutted apartment buildings could be seen in drone images shown on Russian television that were said to be of Maryinka, which was once home to 10,000 people. Putin had offered to award soldiers who had distinguished themselves in the battle for Maryinka, The Moscow Times reported.    The Ukrainian military denied Russia’s claims of Maryinka’s capture, which came at a difficult time for Kyiv. It has been struggling to make gains in recent months, and waning Western support, particularly critical US funding, threatens its fight against Russia. “It’s not correct to talk about seizing Maryinka,” Ukrainian military spokesperson Oleksandr Shtupun told Ukrainian national television. “Our forces are within the city,” he said. Russia’s last major success, the capture of Bakhmut, spurredUkraine to launch a counteroffensivein June. But Kyiv’s forces have made little progress against what is nowentrenched Russian resistancein the 22-month-old conflict. Russian troops have been intensifying ground and air attacks on the nearby town of Avdiivka since mid-October as they focus on expanding their slow-moving push through eastern Ukraine’s Donbas region. Meanwhile, Ukraine’s air force on Monday reported that it had shot down two Russian fighter jets during the night along with two cruise missiles and 28 Shahed-type kamikaze drones. The report said the attacks were aimed at southern and central regions of Ukraine but that no casualties were immediately known. It said 31 drones were launched in all, but details of what the three that weren’t intercepted may have struck weren’t given.   ",https://www.aljazeera.com/news/2023/12/25/russia-says-it-seizes-ukrainian-town-of-maryinka-kyiv-denies-the-claim
Ukraine secures desperately needed funds from World Bank,"With US and EU funding delayed, Kyiv said the money would stabilise its economy as it continues to repel Russian attacks.","Ukraine has received a vital $1.34bn in funds from the World Bank. The funding has been paid out to support non-security related financial and economic stability, Ukraine’s Ministry of Finance said on Monday. The cash boost will be welcomed by Kyiv, which warns that its ability to defend against the Russian invasion could soon be impacted by delays in funding from the United States and the European Union. In astatement, the ministry noted that the financing, which is the Sixth Additional Financing under its Public Expenditures for Administrative Capacity Endurance in Ukraine (PEACE) project, consisted of a $1.086bn loan from the World Bank, a $190m grant from Norway, a $50m grant from the United States and a $20m grant from Switzerland. The funds are expected to be used to partially compensate for non-security and defence-related expenditures of the Ukrainian state budget, including old-age social payments and payments to employees of the state emergency service, the ministry added. “International financial assistance is a significant contribution to maintaining Ukraine’s financial and economic stability and allows us to provide priority social expenditures during the war,” said Ukrainian Finance Minister Serhiy Marchenko. “Since the beginning of the full-scale invasion, the governments of Japan, the United States, Norway and Switzerland have repeatedly demonstrated their unwavering support and solidarity for Ukraine. I am grateful to our partners for their willingness to cooperate and help us at a crucial time for Ukraine.” It has been nearly two years since Russia invaded Ukraine, and as the war continues to rage uncertainty is growing overWestern backing for Ukraine. Earlier this month, the White House warned the United States Congress that funds designated for providing aid to Ukraine would run out by the end of the year, amid Russia’s intensifying campaign to knock out the country’s energy infrastructure. The US, Ukraine’s biggest single-country donor, has sent more than $40bn in aid since Russia’s invasion in February 2022. But right-wing congressional Republicans have expressed increasing scepticism towards approving more funds for Ukraine. The United States Senate has said they will vote on anaid packagefor Ukraine in 2024. But Congress could continue to hold up the money. The impasse over US aid to Kyiv is mirrored in the European Union, where Hungary isblockinga 50 billion euro ($55bn) aid package. The bloc is due to revisit the issue in January. The difficulties in securing the funds in Washington and Brussels have raised concerns in Kyiv that Western backers are experiencing “fatigue” with the drawn-out battle, as fighting on the front line becomesbogged down. Ukrainian President Volodymyr Zelenskyy has noted that Kyiv’s “foreign policy will be active” with many international activities in January. “We make every effort to strengthen Ukraine and ensure that everyone is confident about the coming year, about military aid, macro-financial assistance, and political support,” he said. We continue to work with partners in order to maintain unity in support for Ukraine. With those in Europe, America, and around the world who support us, our state, and international law.Our foreign policy will be active in the coming weeks, and we are already planning…pic.twitter.com/YmNta6e5gV — Volodymyr Zelenskyy / Володимир Зеленський (@ZelenskyyUa)December 15, 2023  Russian attacks against Ukraine continued over Christmas. On Monday, the Ukrainian military said that Russia launched 31 drones and two missiles from the annexed Crimean Peninsula overnight. The military said the attack mostly targeted the south of Ukraine. Kyiv’s air defences “destroyed 28 Shahed attack drones in Odesa, Kherson, Mykolaiv, Donetsk, Kirovohrad and Khmelnytskyi regions” and also destroyed the missiles, it said. Meanwhile, Russian-installed authorities reported one person killed in Ukrainian shelling of the Russian-occupied eastern town of Horlivka. The latest assaults come as Ukraine marksChristmas on December 25for the first time, after President Volodymyr Zelenskyy signed a law moving the celebration from the January 7 date observed by the Russian Orthodox Church. In an address to mark Christmas Eve, Zelenskyy assured Ukrainians fighting against Russia that “step by step, day by day, the darkness is losing”. “Today, this is our common goal, our common dream. And this is precisely what our common prayer is for today. For our freedom. For our victory. For our Ukraine.”",https://www.aljazeera.com/news/2023/12/25/ukraine-secures-desperately-needed-funds-from-world-bank
