Title,Subtitle,Content,URL
"Ukraine strikes Russian ships, state-of-the-art aerial defences in Crimea","Ukraine’s forces also capture two towns in the east as they flank Bakhmut city, erode Russian defences in the south.","Ukrainedestroyed state-of-the-art Russian air defences in Crimeaand captured two key towns near the eastern city of Bakhmut in the 82nd week of the war. Ukrainian forces may also have put three modern Russian warships out of action, demonstrating anincreasing ability to attack enemy assets at rangewhile maintaining the momentum of their territorial gains. Ukraine appears to have used naval drones to mount two separate attacks on Russian warships on September 14. Ukraine’s Strategic Command claimed it struck two of Russia’s Vasily Bykov Project 22160-class patrol ships causing unspecified damage. The Ukrainian government released videofootageof the Vasily Bykov, commissioned in 2018, firing at a surface drone as it apparently closes in for attack. Russia’s defence ministry said only that its Black Sea Fleet had “destroyed two unmanned semi-submersible boats… in the southwestern part of the Black Sea”, belonging to Ukraine. Separately, the Ukrainska Pravda news outlet reported that a naval drone had caused damage to the rear starboard hull of a Bora-class guided missile corvette, the Samum, near the entrance to Sevastopol port, forcing it to be towed for repairs “with a roll to starboard”. “For this attack, the SBU [Ukraine’s secret service] used an experimental model of a marine drone, which is capable of operating in a storm, hiding from detection behind high waves,” Ukrainska Pravda reported. “During the special operation, the height of the waves reached 1.5-2 metres,” the news outlet added.    Russia’s defence ministry saidthe Samum had successfully defended itselfand destroyed the “unmanned naval boat”, but photographs circulated online showed the Samum being towed by two tugboats. A day later, Ukraine reportedly attacked another Russian patrol boat, the Askold, with unknown results. Phillips O’Brien, professor of strategic studies at the University of St Andrews in Scotland, called the attack on the Samum “one of the most well executed and planned operations of this war so far”, adding, “Ukraine is not only holding its own in the seapower war – it is actually winning it”. Ukraine has been stepping up attacks on Russia’s Black Sea Fleet and its base in Crimea, at Sevastopol. On September 12, Ukraine launched missiles and drones to successfully hit the Russian landing ship, Minsk, and a Kilo-class submarine docked at Sevastopol for repairs. The war at sea has escalated since July 17. Ukraine used unmanned surface drones to damage the Kerch Bridge – the second time it succeeded in doing so – connecting Ukraine’s Crimean peninsula, which was annexed by Moscow in 2014, to the Russian mainland. Russia pulled out of a UN-backed agreement in July that had allowed Ukraine to export many thousands of tonnes of grain from its blockaded Black Sea ports. After pulling out of the deal, Russia warned that it would use its naval power to stop Black Sea exports by Ukraine.    Russia has since struckUkrainian ports and grain silos on the Danube riverin a clear effort to prevent exports across the river to Romania and onward through European overland. Ukraine has responded by intensifying long-distance attacks against Russia’s Black Sea Fleet and against Crimea. Ukraine destroyed a Russian state-of-the-art S-400 ‘Triumf’ air defence missile system in Crimea on August 23, and two days later used a drone swarm to attack the Russian 126th Guards Coastal Defence Brigade of the Black Sea Fleet near Perevalne in Crimea. On September 14, Ukraine destroyed another S-400 battery, near Yevpatoria, a western Crimean port. Russia said only that it had shot down 11 drones in Yevpatoria, but geolocated footage showed plumes of smoke in the area of the reported attack. A source with Kyiv’s secret service told Ukrainian Pravda that a combination of unmanned aerial drones and Neptune missiles were used in the attack, with the drones hitting the Russian air defence battery’s antennae and the missiles striking its launchers.    The combination ofaerial and surface drones with missiles, as used in Yevpatoria and Sevastopol, is becoming a hallmark of Ukrainian long-distance attacks which military analysts say points to evolving sophistication of strategy. According to reports, the attack on the S-400 missile defence system in Yevpatoria could leave Russia with just three S-400 batteries protecting the occupied Crimean peninsula. “If the Ukrainians can keep it up and continue to sink Russian shipping in Sevastopol, they could force the Black Sea Fleet to rebase to Russia, which would be a key step in their plan to seize back Crimea,” O’Brien said. Ukraine’s pushback against the Russian fleet appeared to be having results. Ukraine’s Infrastructure Minister Oleksandr Kubrakov said five merchant vessels had docked in Ukrainian grain ports and departed with cargoes since August 15. Ukrainian officials say the attacks on the Russian navy will continue, and that the Black Sea Fleet is already keeping its ships constantly on the move between Crimea and Russian naval bases due to fear of attack. Ukrainian forces captured the town of Andriivka, five kilometres south of Bakhmut, on September 14, Ukraine’s general staff said. Ukraine’s 3rd Separate Assault Brigade said that it conducted “a lightning operation” which surrounded the Russian garrison at Andriivka, cut it off from the main force, and in two days destroyed “almost all the infantry of the 72nd [Separate Motorised Rifle] Brigade, together with officers and a significant amount of equipment”. Since the Russian capture of Bakhmut in late May, Ukraine has been slowly flanking the city to the north and south. Three days after the recapture of Andriivka, Ukrainian troops hoisted their flag over the neighbouring town of Klishchiivka, also south of Bakhmut.    Ukrainian ground forces commander Oleksandr Syrskyi saidthe liberation of Andriivka and Klishchiivkahas also destroyed the combat capabilities of two elite airborne Russian formations, the 31st Guards VDV Brigade, and the 83rd Guards VDV Brigade. Geolocated footage showed that Ukrainian troops were also advancing near Rozdolivka, northwest of Bakhmut. “The liberation of Klishchiivka, as well as continued Ukrainian tactical gains northwest of Bakhmut, are tactical gains of strategic significance because they are allowing Ukrainian forces to fix a considerable portion of Russian airborne [VDV] elements in the Bakhmut area,” Washington, DC-based think tank, the Institute for the Study of War (ISW), said. The ISW believes that the military resources Russia has thrown into holding Bakhmut for reasons of political prestige have enabled Ukraine to poke holes in well-prepared Russian defences on the southern front lines, particularly western Zaporizhia. There, Ukrainian forces were advancing west of Robotyne on September 16, a town they captured in late August, and west of Verbove, a town they are now focused on. In this sector, Ukrainian and Western officials agree that Ukrainian troops have penetrated the first Russian defensive layer and are now attacking the second layer of Russia’s front line. If they manage to break through Russian defences here, Ukrainian troops could in theory pour behind Russian positions.  ",https://www.aljazeera.com/news/2023/9/21/ukraine-strikes-russian-ships-state-of-the-art-aerial-defences-in-crimea
"Russia-Ukraine war: List of key events, day 575","As the war enters its 575th day, these are the main developments.","Here is the situation on Thursday, September 21, 2023.  Diplomacy   ",https://www.aljazeera.com/news/2023/9/21/russia-ukraine-war-list-of-key-events-day-575
Zelenskyy says UN Security Council ‘ineffective’ due to Russian veto,Ukraine’s Zelenskyy tells special Security Council meeting that the only way to lasting peace is the full withdrawal of Russian troops.,"In Ukrainian President Volodymyr Zelenskyy’sfirst in-person appearance at a UN Security Councilmeeting on Moscow’s invasion of his country, he told a special meeting that the Russian veto has rendered the world body “ineffective”. Zelenskyy said that the United Nations was at a dead end regarding aggressions and suggested Russia be stripped of its veto right as one of five permanent members of the post-World War II Security Council as punishment for attacking Ukraine. “Everyone in the world can see what exactly makes the UN ineffective. In this seat in the Security Council, which Russia occupies illegally due to behind-the-scenes manipulations after the collapse of the Soviet Union, sit liars whose job it is to justify the aggression and genocide committed by Russia,” he said. “The veto in the hands of the aggressor is what drove the UN into a dead end. No matter who you are, the existing UN system still makes you less than the veto power that only a few have and that is used by one – Russia – to the detriment of all other UN members,” he said. “Many years of talks and projects on reforming the UN should become a process of reforming the UN. The use of the veto is what needs reform, and this could be a key reform,” he noted. He added that the only way to a lasting peace was a full withdrawal of Russian troops and restoration of Kyiv’s control over its territory within the 1991 borders following the fall of the Soviet Union. Meanwhile, Russian forces on Wednesday shelled the city of Toretsk in eastern Ukraine, killing four people, the Ukrainian General Prosecutor’s Office has said. Zelenskyy’s visit to the United Nations coincided with a pivotal moment for Ukraine’s military campaign to eject Russian forces from Ukraine.    Public enthusiasm for the war effort is waning in many NATO countries, Ukraine’s summer counteroffensive has hit stubborn Russian defenses and soon colder, wetter weather will make many rural roads impassable for heavy vehicles. UN Secretary-General Antonio Guterres told the council on Wednesday that Russia’s war in Ukraine “is aggravating geopolitical tensions and divisions, threatening regional stability, increasing the nuclear threat, and creating deep fissures in our increasingly multipolar world”. Before the meeting started, Russia’s UN Ambassador Vassily Nebenzia objected to Zelenskyy addressing the council, which is chaired by Albania for September, before the 15 members. “I want to assure our Russian colleagues and everyone here that this is not a special operation by the Albanian presidency,” Albania’s Prime Minister Edi Rama told Nebenzia. “There is a solution for this. If you agree, you stop the war and President Zelenskyy will not take the floor.” Russia has said it is carrying out a “special military operation” in Ukraine because that country’s ambitions to integrate with the West – including NATO – pose a threat to Russia’s national security. On Thursday, Zelenskyy heads to Washington to meet with US President Joe Biden, members of Congress and military officials to urge continued support for his country’s war effort. While a majority in Congress still support supplying military aid to Ukraine, sceptical voices among Republicans are growing louder as the war’s cost rises. Biden plans to announce a new military aid package during Zelenskyy’s visit. In a speech to the UN General Assembly on Tuesday, Biden appealed to world leaders to stand with Ukraine against Russia, saying only Moscow has the power to end the war.   ",https://www.aljazeera.com/news/2023/9/20/zelenskyy-says-un-security-council-ineffective-due-to-russian-veto
"Ukraine oil refinery fire sparked by drone attack, Russia downs four UAVs","A refinery hit in Ukraine’s Poltava region as Kyiv and Moscow trade drone attacks, four UAVs shot down over western Russia.","Ukraine and Russia launched waves of drone attacks overnight with reports of a fire at an oil refinery in Ukraine’s Poltava region and four Ukrainian unmanned aerial vehicles (UAVs) being shot down over two regions in Russia’s west, officials say. A Russian dronehit the Kremenchuk oil refineryin the central Poltava region of Ukraine, causing a fire, the regional governor, Dmytro Lunin, said on Wednesday. “Last night, Russians repeatedly attacked Poltava region. Our air defence system did a good job against enemy UAVs,” he said on the Telegram messaging app. The General Staff of Ukraine’s Armed Forces said air defence systems shot down 17 of 24 drones that Russia launched against targets in Ukraine. The Kremenchuk refinery has come under repeated Russian air raids since Moscow launched its invasion last year. Meanwhile, Russian authorities reported on Wednesday that their air defences intercepted four Ukrainian drones.    The Ukrainian drones were shot down overRussia’s Belgorod region which borders Ukraineand the Oryol region, which is closer to Moscow, the Russian Ministry of Defence said, with local officials reporting no damage or casualties. The aircraft-type drones were shot down between 9pm (18:00 GMT on Tuesday) and 11:45pm (20:45 GMT), the ministry said on Telegram. A drone attack was also suspected in a fire involving a large fuel storage tank early on Wednesday morning near an airport in the Russian Black Sea beach resort of Sochi. Veniamin Kondratyev, governor of the Krasnodar region, said preliminary information indicated that there were no casualties. “The reasons for the incident are being investigated,” Kondratyev said on Telegram.    A Russian-language online news portal reported that a drone could have been involved in the fire that engulfed the 1,200 tonnes of fuel, noting that a loud explosion was heard before the fuel tank erupted in flames. Kyiv has in recent months ramped up drone and missile attacks deep inside Russia and Russian-controlled territory following a promise by President Volodymyr Zelenskyy that his forces would bring the war in Ukraine back to Russia.",https://www.aljazeera.com/news/2023/9/20/ukraine-oil-refinery-fire-sparked-by-drone-attack-russia-downs-four-uavs
Ukraine calls for return of ‘abducted’ children as more arrive in Belarus,"Ukraine says more than 19,000 children have been taken illegally by Russia since it began its full-scale invasion.","Ukraine’s first lady Olena Zelenska has called on world leaders to help ensure the return of thousands of Ukrainian children forcibly taken by Russia as Belarusian state media published photos of dozens of Ukrainian children arriving in Belarus from Russian-occupied parts of Ukraine. Speaking on the sidelines of the United Nations General Assembly (UNGA), Zelenska said more than 19,000 Ukrainian children had beenforcibly transferred or deportedto Russia or the territories it has occupied. So far, only386have beenbrought home. In Russia, “they were told that their parents don’t need them, that their country doesn’t need them, that nobody is waiting for them,” Zelenska said. “The abducted children were told that they are no longer Ukrainian children, that they are Russian children.” Her call came as Belta, Belarus’s state-run news agency, reported 48 children from the Donetsk, Luhansk and Zaporizhia regions arrived in the country, a close Russian ally, for a “three week holiday” on Tuesday. The children were shown getting off a train carrying backpacks and suitcases, mostly looking solemn. Belta said the initiative was organised by a Belarusian charity backed by President Alexander Lukashenko, who has previously called the state-funded removals a “recuperation” programme. “The president, despite external pressure, said this important humanitarian project should continue,” Alexei Talai, the charity’s head, was quoted as saying by the news agency. “All the Belarusian people,” he said, want to help “children from dilapidated cities and towns in the new territories of Russia.”    In March, the International Criminal Court issuedarrest warrantsfor Russian President Vladimir Putin and Russia’s children’s rights commissioner, Maria Lvova-Belova. The judges in The Hague said they found “reasonable grounds to believe” the two were responsible for war crimes, including theillegal deportation and transfer of childrenfrom occupied parts of Ukraine to Russia. In June, Belarusian opposition figures gave the ICC materials, which they said showed more than 2,100 Ukrainian children from at least 15 Russian-occupied Ukrainian cities had been forcibly transferred to Belarus with Lukashenko’s approval. Ukraine says the children are being indoctrinated and deprived of their national identity, which President Volodymyr Zelenskyy described as a genocide in his speech to the UNGA on Tuesday. “Those children in Russia are taught to hate Ukraine, and all ties with their families are broken,” Zelenskyy told the General Assembly. “This is clearly a genocide.” Russia denies the allegations, saying instead it has saved Ukrainian children from the horrors of the war. More than 500 children have been killed in Ukraine since Russia began its full-scale invasion of its neighbour some 19 months ago, and hundreds of others have been injured. Ukrainian authorities are also investigating more than 230 cases of sexual violence by Russian soldiers against civilians, including 13 children, according to Zelenska. She said the child victims include 12 girls and one boy, with the youngest victim only four years old at the time of the alleged crime. “I am turning to the UN secretary-general and the entire organisation to help us save Ukrainian children,” Zelenska pleaded. “Help us receive information on the children taken to Russia… Help us take children out of occupied territories through special safe corridors. Our children need justice.”",https://www.aljazeera.com/news/2023/9/20/ukraine-calls-for-return-of-abducted-children-as-more-arrive-in-belarus
Full text: Zelenskyy’s speech to the UN General Assembly,The Ukrainian president used his 15 minute slot to warn UN members of the dangers of not standing up to aggression.,"Ukrainian President Volodymyr Zelenskyy travelled to New York toaddressthe United Nations General Assembly in person for the first time since Moscow began its full-scale invasion of his country in February 2022. Dressed in his trademark khaki green shirt, heurged member statesto come together to oppose Russian aggression and stressed the need for a peace recognising Ukraine’s territorial integrity. Here is the full text of Zelenskyy’s speech from September 19. I welcome all who stand for common efforts! And I promise – being really united we can guarantee fair peace for all nations. What’s more, unity can prevent wars. Ladies and gentlemen, Mr Secretary General! Fellow leaders! This hall saw many wars but not as active defender against the aggressions. In many cases, the fear of war, the final war, was the loudest here – the war after which no one would gather in the General Assembly Hall again. The Third World War was seen as a nuclear war. A conflict between states on the highway to nukes. Other wars seemed less scary compared to a threat of the so-called “great powers” firing their nuclear stockpiles. So, the 20th century taught the world to restrain from the use of the weapons of mass destruction – not to deploy, not to proliferate, not to threaten with, and not to test, but to promote a complete nuclear disarmament. Frankly, this is a good strategy. But it should not be the only strategy to protect the world from this final war. Ukraine gave up its third-largest nuclear arsenal. The world then decided Russia should become a keeper of such power. Yet, history shows it was Russia who deserved nuclear disarmament the most, back in 1990s. And Russia deserves it now – terrorists have no right to hold nuclear weapons. But truly not the nukes are the scariest now. While nukes remain in place, the mass destruction is gaining its momentum. The aggressor is weaponising many other things and those things are used not only against our country but against all of yours as well. Fellow leaders! There are many conventions that restrict weapons but there are no real restrictions on weaponisation. First, let me give you an example – the food. Since the start of thefull-scale war, the Ukrainian ports in the Black and Azov Seas have been blocked by Russia. Until now, our ports on the Danube River remain the target for missiles and drones. And it is a clear Russia’s attempt to weaponise the food shortage on the global market in exchange for recognition for some, if not all, of the captured territories. Russia is launching the food prices as weapons. The impact spans from the Atlantic coast of Africa to the Southeast Asia. This is the threat scale. I would like to thank those leaders who supported ourBlack Sea Grain Initiative, and program “Grain from Ukraine”. United, we made weapons turn back into food again. More than 45 nations saw how important it is to make Ukrainian food products available on the market… from Algeria and Spain to Indonesia and China. Even now whenRussia has underminedthe Black Sea Grain Initiative, we are working to ensure food stability. And I hope that many of you will join us in these efforts. We launched a temporary sea export corridor from our ports. And we are working hard to preserve the land routes for grain exports. And it is alarming to see how some in Europe play out solidarity in a political theatre – making thriller from the grain. They may seem to play their own role but in fact, they are helping set the stage to a Moscow actor.    Second, weaponisation of energy. Many times, the world has witnessed Russia using energy as a weapon. Kremlin weaponised oil and gas to weaken the leaders of other countries. Now the threat is even greater. Russia is weaponising nuclear energy. Not only it is spreading its unreliable nuclear-power-plant-construction-technologies, but it is also turning other countries’ power plants into real dirty bombs. Look what Russia did to ourZaporizhzhia power plant– shelled it, occupied it and now blackmails others with radiation leaks. Is there any sense to reduce nuclear weapons when Russia is weaponising nuclear power plants? Scary question. The global security architecture offers no response or protection against such a treacherous radiation threat… And there is no accountability for radiation blackmailers so far. The third example is children. Unfortunately, various terrorist groups abduct children to put pressure on their families and societies. But never before the mass kidnapping and deportation would become a part of the government policy. Not until now. We know the names of tens of thousands of children and have evidence on hundreds of thousands of otherskidnapped by Russiain the occupied territories of Ukraine and later deported. The International Criminal Court issuedarrest warrant for Putinfor this crime. We are trying to get children back home but time goes by. What will happen to them? Those children in Russia are taught to hate Ukraine, and all ties with their families are broken… This is clearly a genocide. When hatred is weaponised against one nation, it never stops there. Each decade Russia starts a new war. Parts of Moldova andGeorgiaremain occupied. Russia turned Syria into ruins. And if not Russia, the chemical weapons would have never been used there in Syria. Russia has almost swallowed Belarus. It is obviously threatening Kazakhstan and the Baltic states… And the goal of the present war against Ukraine is to turn our land, our people, our resources into a weapon against you – against the international rules-based order. Many seats in the General Assembly Hall may become empty if Russia succeeds with its treachery and aggression.    Ladies and gentlemen! The aggressor scatters death and brings ruins even without nukes but the outcomes are alike. We see towns and villages in Ukraine wiped out by Russian artillery. Levelled to the ground completely! We see the war of drones. We know the possible effects of spreading the war into the cyberspace. The artificial intelligence could be trained to combat well – before it would learn to help the humanity. Thank God, people have not yet learned to use climate as a weapon. Even though humanity is failing on its climate policy objectives – this means that extreme weather will still impact the normal global life and some evil state will also weaponise its outcomes. And when people in the streets of New York and other cities of the world went out on climate protest – we all have seen them… And when people in Morocco andLibyaand other countries die as a result of natural disasters… And when islands and countries disappear under water… And when tornados and deserts are spreading into new territories… And when all of this is happening, one unnatural disaster in Moscow decided to launch a big war and kill tens of thousands of people. We must act united – to defeat the aggressor and focus all our capabilities and energy on addressing these challenges. As nukes are restrained, likewise the aggressor must be restrained and all its tools and methods of war. Each war now can become final, but it takes our unity to make sure that aggression will NOT break in again. And it is not a dialogue between the so-called “great powers” somewhere behind the closed doors that can guarantee us all the new no-wars-era, but open work of all nations for peace. Last year, I presented the outlines of the Ukrainian peace formula at the UN General Assembly. Later in Indonesia, I presented thefull Formula. And over the past year, the Peace Formula became the basis to update the existing security architecture – now we can bring back to life the UN Charter and guarantee the full power of the rules-based world order. Tomorrow, I will present the details at a special meeting of the UN Security Council. The main thing is that it is not only about Ukraine. More than 140 states and international organisations have supported the Ukrainian Peace Formula fully or in part. The Ukrainian Peace Formula is becoming global. Its points offer solutions and steps that will stop all forms of weaponisation that Russia used against Ukraine and other countries and may be used by other aggressors.    Look – for the first time in modern history, we have the chance to end the aggression on the terms of the nation which was attacked. This is a real chance for every nation – to ensure that aggression against your state, if it happens, God forbid, will end not because your land will be divided and you will be forced to submit to military or political pressure, but because your territory and sovereignty will be fully restored. We launched the format of meetings between national security advisers and diplomatic representatives. Important talks and consultations were held in Hiroshima, in Copenhagen, and in Jeddah on the implementation of the Peace Formula. And we are preparing a Global Peace Summit. I invite all of you – all of you who do not tolerate any aggression – to jointly prepare the Summit. I am aware of the attempts to make some shady dealings behind the scenes. Evil cannot be trusted – askPrigozhin[the former head of the mercenary Wagner group] if one bets on Putin’s promises. Please, hear me. Let unity decide everything openly. While Russia is pushing the world to the final war, Ukraine is doing everything to ensure that after Russian aggression, no one in the world will dare to attack any nation. Weaponisation must be restrained. War crimes must be punished. Deported people must come back home. And the occupier must return to their own land. We must be united to make it. Слава Україні! [Translation: Glory to Ukraine!]",https://www.aljazeera.com/news/2023/9/20/full-text-zelenskyys-speech-to-the-un-general-assembly
"Russia-Ukraine war: List of key events, day 574",,"Here is the situation on Wednesday September 20, 2023.      ",https://www.aljazeera.com/news/2023/9/20/russia-ukraine-war-list-of-key-events-day-574
Zelenskyy urges global unity against Russia in UN General Assembly speech,Ukraine’s president tells world leaders at UN event in New York that they must ‘act united to defeat the aggressor’.,"Ukrainian President Volodymyr Zelenskyy has called on world leaders to show unity in the face of Russia’s continued “aggression” in Ukraine, tellingthe United Nations General Assembly(UNGA) that Moscow is “weaponising” food and energy. Speaking from the UN headquarters in New York for the first time since the conflict broke out last year, Zelenskyy on Tuesday portrayed the Russian invasion of Ukraine as an existential threat to the global order akin to nuclear weapons. “We must act united to defeat the aggressor and focus all our capabilities and energy on addressing these challenges,” he said in English. “It takes our unity to make sure that [such] aggression will not [happen] again.” Zelenskyy criticised Moscow for what he said was an “attempt to weaponise [a] food shortage on [the] global market in exchange for recognition of some, if not all, of captured territories”. He also accused Russia of committing genocide by kidnapping Ukrainian children and said Kyiv was working on preparing a global peace summit. The war in Ukrainehas figured prominentlyon the first day of the high-level UN General Debate, with several world leaders pledging continued support for Kyiv during the most widely watched event of the UN’s annual calendar.    The United States and its allies have provided billions of dollars worth of humanitarian and security aid for Ukraine since Russia launched its full-scale invasion of the country in February 2022. At the UNGA on Tuesday morning, US President Joe Biden – who will meet Zelenskyy later this week at the White House – told other leaders that “Russia believes that the world will grow weary and allow it to brutalise Ukraine without consequence.” “If we allow Ukraine to be carved up, is the independence of any nation secure?” Biden asked during his UNGA speech, drawing applause when he said the US and its allies would stand with Ukraine in its fight. “Russia alone bears responsibility for this war,” he said. “Russia alone has the power to end this war immediately.” Biden’s address at the annual gathering was the centrepiece event of his three-day visit to New York, which will include meetings with the heads of five Central Asian nations, and the leaders of Israel and Brazil. The Democratic president has made rallying US allies to support Ukraine a leading component of his administration’s foreign policy amid criticism from some Republican legislators over the breadth and cost of that assistance to Kyiv.    More than 140 heads of state and government ministers are taking part inthis week’s 78th session of the UNGA, which offers a chance for countries to present issues of particular concern in a series of live public speeches. In-person attendance has steadily recovered since the COVID-19 pandemic, which forced leaders three years ago to send in prerecorded video messages due to safety precautions. The UN is composed of 193 member states. Al Jazeera’s Mike Hanna, reporting from the UN on Tuesday afternoon, said Zelenskyy used his UNGA speech to make it “very clear” that Ukraine needs support. However, Hanna said the address was unlikely to change the views of nations that have remained neutral. “Among some members of the Global South, as well, there’s been public discontent about the amount of time the UN spends on the Ukraine issue at the expense, they believe, of the problems facing the Global South in particular,” he added. Zelenskyy is also expected to speak at a UN Security Council meeting on Ukraine on Wednesday, which could place him at the same table as Russian Foreign Minister Sergey Lavrov. The Ukrainian leader will then travel to Washington, DC, on Thursday to meet with Biden. He will also visit the US Capitol, where lawmakers face a September 30 deadline to pass a federal spending bill that will include further aid to his war-torn country.    US National Security Adviser Jake Sullivantold reporters last weekthat he believed Zelenskyy was “looking forward” to visiting congressional leaders “to make the case” for continued US support for Ukraine. Meanwhile, in an interview with the Reuters news agency on the sidelines of the UNGA, NATO Secretary-General Jens Stoltenberg said on Tuesday that Ukraine urgently needs air defences, including ammunition and spare parts. Stoltenberg said the conflict was a “war of attrition” but not a stalemate, given the gains Ukraine has made witha counteroffensiveit began in June to try to reclaim territory occupied by Russian forces. “If we want an end to the war, if we want a just and lasting peace, then military support to Ukraine is the right way,” the NATO chief said. “Ukraine needs many different types of support.”",https://www.aljazeera.com/news/2023/9/19/zelenskyy-urges-global-unity-against-russia-in-un-general-assembly-speech
Russia launches air attacks against Ukraine’s western Lviv city,Lviv’s mayor says one person was reported injured so far and a warehouse damaged in the early morning aerial attacks by Russia.,"The western Ukrainian city of Lviv was rocked by early morning explosions as air defences engaged in stopping waves of Russian air attacks, local officials said. The city’s mayor, Andriy Sadoviy, wrote on the Telegram messaging app early on Tuesday that “air defences are operating in our region”, and warned residents to seek shelter. Ukraine’s Air Force wrote on Telegram that “the threat of Shahed [Iranian-made drones] remains in the Lviv region. Air defences are operating”. WesternUkraine came under an air raid alertstarting at about 00:00 GMT. According to reports, several waves of drones attempted to hit targets in Lviv city starting at about 01:30 GMT with numerous explosions heard as air defences intercepted the incoming unmanned aerial vehicles. Sadoviy later reported that a fire at an industrial warehouse had broken out and emergency services were tackling the blaze. Initial reports were of one person injured, he said. “So far, only one person has been injured in the attack,” the mayor said on Telegram, adding that a man in his mid-20s was found under the rubble of a warehouse and transported to hospital. The scale of the attack and full extent of the damage were not immediately known. There was no immediate comment from Russia. The head of the Lviv region’s military administration, Maksym Kozytskyi, said that two people, a man and a woman, were rescued from beneath rubble in the city. “The woman is initially believed to have no injuries. The man is in a serious condition,” he said, adding that the city received the all-clear from air raids at 03:00 GMT. Though far from the front lines of fighting in the east and south of Ukraine, Lviv has come under deadly Russian missile and drone attacks that have targeted civilian infrastructure and residential buildings leading to considerable damage and loss of life among city residents.    ",https://www.aljazeera.com/news/2023/9/19/russia-launches-air-attacks-against-ukraines-western-lviv-city
Ukraine’s army commander claims 3 elite Russian brigades ‘crushed’ in east,Ukraine’s ground forces commander General Oleksandr Syrskyi claims three Russian brigades left with no combat capabilities after fighting in east around Bakhmut.,"The general in command of Ukrainian ground forces said his troops have routed three of the best Russian brigades fighting on the front lines in the eastern Donetsk region of Ukraine. General Oleksandr Syrskyi also said on Monday that the recapture of two eastern Ukrainian villages in recent days –Klishchiivka and Andriivka, both of which are located on higher ground near the destroyed town of Bakhmut – was an important breakthrough. “In the fighting in the Bakhmut section, some of the enemy’s best units have been crushed and have completely lost their combat power,” Syrskyi said in a statement. The Russian units in question were the 72nd Motor Rifle Brigade as well as the 31st and 83rd Air Assault Brigades. Hailing the recapture of Klishchiivka and Andriivka, Syrskyi said Ukrainian forces were continuing their advance and had some success piercing Russian defence lines, though Moscow’s forces were counterattacking from multiple directions in a bid to regain their lost positions. “These settlements, at first glance small, were important elements in the enemy’sdefensive line which stretched from Bakhmutto Horlivka,” Syrskyi said on the Telegram messaging app, referring to a town about 40km (25 miles) from Bakhmut. “As a result of our troops’ successful actions, the enemy’s defensive line – which it tried to close by throwing all available reserves into battle – was breached,” he said. ⚡️Commander: Ukrainian forces breach Russian defensive line near Bakhmut. Ukrainian troops have broken through one of the Russian defensive lines near Donetsk Oblast’s Bakhmut, Land Forces Commander Oleksandr Syrskyi reported on Sept. 18.https://t.co/JFn2GCcE0i — The Kyiv Independent (@KyivIndependent)September 18, 2023   Ukrainian military spokesperson Ilia Yevlash also underlined the tactical importance of Klishchiivka, saying in televised comments that its recapture exposed the southern flank of Bakhmut and was “a favourable springboard for further progress”. Russian forces captured the town of Bakhmut in May but Ukrainian forces continued to fight in fierce urban warfare that became one of the bloodiest and longest battles since Russia invaded last year. Russia denied on Saturday that it hadlost control of Andriivkaand the latest Ukrainian claims of battlefield gains against Russian forces could not be independently verified.    Washington, DC-based think tank The Institute for the Study of War (ISW) said on Monday that Ukraine’s advances south of Bakhmut and claims of destroying the combat capabilities of the three Russian brigades could indicate significant losses for Moscow. “These VDV [Russian airborne] elements were involved in counterattacking and attempting to roll back Ukrainian advances around Bakhmut… and likely suffered heavy losses,” the ISW said. The ISW also said that Russian forces south of Bakhmut were “likely battle-weary from recent efforts to hold” Klishchiivka and Andriivka. 3/ Russian forces south of#Bakhmutare also likely battle-weary from recent efforts to hold#Klishchiivkaand#Andriivka… — ISW (@TheStudyofWar)September 19, 2023  Ukraine has now regained approximately 50sq kms (more than 19sq miles) of land around Bakhmut since the start of its long-anticipated counteroffensive in June, the slow progress of which has been criticised by some of Kyiv’s Western backers. Ukraine officials have acknowledged the slow pace of their advance but have pointed to the strength of Russian defences, including trenches and huge minefields, which Moscow had months to prepare while Kyiv was waiting on the delivery of promised tanks from Western allies.     Ukraine’s Deputy Defence Minister Hanna Maliar, who was one of six deputy defence ministers removed on Monday as part of a reshuffle under the new defence minister, said earlier that Ukrainian forces had retaken 51sq km (19sq miles) near Bakhmut and more than 260sq km (100sq miles) of land in the south of the country during the counteroffensive.",https://www.aljazeera.com/news/2023/9/19/ukraines-army-commander-claims-3-elite-russian-brigades-crushed-in-east
"Russia-Ukraine war: List of key events, day 573",,"Here is the situation on Tuesday September 19, 2023.      ",https://www.aljazeera.com/news/2023/9/19/russia-ukraine-war-list-of-key-events-day-573
