Title,Subtitle,Content,URL
"Russian air strikes injure 10 in Donetsk, Ukraine says",The strikes come as Russia intensifies its attacks in the east and claims to capture the contested village of Khromove.,"Russian missile strikes have injured 10 people and left several unaccounted for in Donetsk, Ukrainian officials said, as attacks intensify in the embattled eastern region. The overnight shelling hurt 10 people, including four children, in several villages in Donetsk, Ukraine’s Interior Minister Ihor Klymenko said on Thursday. He said a family with two children, as well as two 13-year-olds, were among the injured. “Five more people are being searched for under the rubble,” the minister added. Later, Donetsk authorities said rescuers found one body while four others, including one child, were still under the rubble. An apartment block, nine private houses, a police station, cars and garages were damaged in the villages of Pokrovsk, Novogrodivka and Myrnograd. Klymenko said a police paramedic helped a man with an injured baby get out from under the rubble. The attacks come as Russia steps up the fighting in Donetsk, of which it occupies most parts and says it intends to take over completely. Some of the most intense fighting in recent weeks has been waged in the front-line town of Avdiivka. On Wednesday, Russia said it had captured another contested village in the Donetsk region – Khromove – in what would be a rare advance after weeks of mostly gridlock. Ukrainian officials offered no comment but said Moscow’s forces were suffering heavy losses while launching fierce attacks. Unofficial accounts and bloggers acknowledged that part of the village was held by Russian forces, but dismissed any notion it was fully under Russian control. Ukrainian military spokesperson Oleksandr Shtupun said Russia’s attacks were growing more intense, with air strikes doubling and waves of up to 20 armoured vehicles pushing towards Ukrainian lines. However, he insisted Ukraine was repelling the assaults. Neither Russia nor Ukraine has made significant breakthroughs on the battlefield for weeks as Moscow’s invasion drags into the 22nd month. Ukraine, which has counted on aid and ammunition from Western allies, is pushing its backers to keep up the support amid funding delays from the United States and Europe. “We have to continue, we have to keep fighting. Ukraine is not going to back down,” Dmytro Kuleba, Ukraine’s minister of foreign affairs, said at a summit of NATO ministers in Brussels on Wednesday. “The issue here is not just Ukraine’s security, it is the security and safety of the entire Euro-Atlantic space.” US Secretary of State Antony Blinken, also attending the summit, confirmed NATO would back Ukraine for as long as it takes. “The answer here today at NATO is clear and it’s unwavering. We must and we will continue to support Ukraine,” Blinken said.   ",https://www.aljazeera.com/news/2023/11/30/russian-air-strikes-injure-10-in-donetsk-ukraine-says
Russia to require foreigners to sign ‘loyalty agreement’,Visitors would be required to respect Russian values and laws that ensure the country’s national interest.,"Russia is reported to be preparing to introduce laws that would require foreign visitors to sign a “loyalty agreement”. The interior ministry is preparing the legislation that would bar visitors from criticising Russian policy or discrediting Soviet history. It would also require that they respect traditional Russian family values, culture and environment, state news agency TASS reported on Wednesday. All foreigners would have to sign the pledge, which would, in effect, control what they can say and do while in Russia. This means visitors would be prohibited from “interfering with the activities of public authorities of the Russian Federation, discrediting in any form the foreign and domestic state policy of the Russian Federation, public authorities and their officials,” the report said. For the draft to become law, the document has to be introduced to the State Duma, Russia’s lower house of parliament, and to go through committee review and several readings before being submitted to President Vladimir Putin for signing. Officials told state news agency Interfax that the legislation is being worked on by the interior ministry, the government, and the presidential administration and is well advanced. Lieutenant General Valentina Kazakova, head of the ministry’s Main Directorate for Migration, told TASS, “The bill is currently under discussion and will be submitted to the State Duma shortly.” In particular, foreigners would be barred from “distorting the historical truth about the feat of the Soviet people in the defence of the Fatherland and its contribution to the victory over fascism,” the draft bill reads, according to TASS. Thetriumph over Nazism, under the Soviet leadership ofJoseph Stalin,has been constantly compared with Russia’s annexation of Crimea. Putin has utilised this historical moment as an effective tool in his resurgent war on the West and the liberal values mostly associated with it. Evencritics and scholarswithin Russia, who document his totalitarian regime’s atrocities, have lost access to Kremlin-controlled media and are branded “foreign agents”. As the 2024 presidential election approaches, Putin has cast the war as part of an existential battle with the West, saying he will defend Russia’s “sacred” civilisation from what he portrays as the West’s decadence. Under the law, foreigners would have to uphold and abide by “traditional family values”, the “institution of marriage” and “traditional sexual relations”, according to TASS. Russia under President Putin has touted itself as a country home to more conservative moral and family values, backed by theRussian Orthodox Church. To this end, the authorities have cracked down on the LGBTQ community, passing legislationoutlawinggender-affirming surgeries and banning “gay propaganda”. Lawmakers, in recent months have also been working on legislation to limit access to reproductive careand abortions as a way of improving the “demographic situation” and countering the low birth rate. “The legislative initiative proposes prohibiting activities that encourage a neglectful attitude toward Russia’s environment or natural resources … Russia’s regional and ethno-cultural diversity [and] traditional Russian moral and spiritual values,” reported TASS. Russia is one of the most ethnically diverse countries in the world with nearly 200 ethnic groups residing on the territory of the Russian Federation, according to the United Nations. Following the October Revolution in 1917, and the fall of Russia’s imperialist monarchy, StalinembracedRussian nationalism based on the old imperial myth of the greatness of the Russian people, wroteBotakoz Kassymbekova. Bolshevik Moscow madeethnic Russians the most privileged groupin the Soviet Union and sent Russian settlers to populate and control non-Russian regions. Since Russia’s invasion of Ukraine, minority groups have accused authorities of using them as fodder for the war. Reports of men beingrounded uphighlighted the disproportionate impact the war has had on Russians from impoverished regions and ethnic minorities. According todata collectedby Russian independent media, a number of areas with high minority populations have suffered the most casualties in the war.",https://www.aljazeera.com/news/2023/11/29/russian-lawmakers-to-mull-draft-loyalty-agreement-law-for-foreigners
Ukraine ‘will not back down’ against Russia as it urges Western support,"‘Ukraine is not going to back down’, Foreign Minister Dmytro Kuleba tells NATO foreign ministers.","Ukraine will forge ahead in the battle against Russia’s invasion, Kyiv’s top diplomat has pledged as he seeks to rally Western support. Ukraine will not “back down” in fighting against the Russian invasion, Foreign Minister Dmytro Kuleba told a summit of NATO foreign ministers in Brussels on Wednesday, even as its military locked into a bloody stalemate with enemy forces amid signs that the provision of weapons and funding is slowing and that the war in Gaza is limiting global attention. “We have to continue, we have to keep fighting. Ukraine is not going to back down,” Kuleba said. “The issue here is not just Ukraine’s security, it is the security and safety of the entire Euro-Atlantic space.” His entreaty comes amid fears that Western fatigue is setting in over the drawn-out war, and that attention and funding is shifting to the Middle East. The United States, Ukraine’s biggest single-country donor, has sent more than $40bn in aid since Russia’s invasion in February 2022. However, some $61bn in additional aid to Ukraine is being held up by the US Congress. Another $50bn package from the European Union is struggling to pass because of opposition from Hungary, leaving Ukraine concerned about dwindling resources as it heads into the harsh winter. Despite the funding delays, Western leaders insist they will stand by Ukraine as long as it takes. US Secretary of State Antony Blinken said “every single NATO member expressed enduring support for Ukraine” at Wednesday’s summit. He added that the US is looking for supplemental funding for Ukraine to be approved by Congress in the coming weeks. As well as funds, Kyiv is in desperate need of ammunition, with the West struggling to keep pace with earlier pledges to supply bullets and shells. The US is engaged in talks with Greece to buy $47m worth of artillery shells for Ukraine, which has urged partners to accelerate the delivery of ammunition. The EU has so far sent Ukraine some 300,000 of the 1 million shells it promised, Kuleba said, but it has warned that it will not be able to meet the target in full. However, Germany’s foreign minister voiced strong backing for redoubling military aid, urging for the formation of a “protective shield” that can block Russian attacks during the winter. The Ukraine-focused NATO summit comes as Russian and Ukrainian forces appear to grind to a winter deadlock 22 months into the war. On Wednesday, Ukraine’s military said it had fended off a string of overnight Russian drone and missile attacks. The air force said it destroyed nearly two dozen Russian attack drones and several missiles in the nationwide aerial assault. Russian air defence also destroyed a Ukraine-launched drone flying towards Moscow, the mayor of the capital, Sergei Sobyanin, said. Neither Russia nor Ukraine has made significant breakthroughs on the battlefield for weeks as Moscow’s invasion drags on. The conflict has killed or wounded an estimated 500,000 from both sides.",https://www.aljazeera.com/news/2023/11/29/ukraine-fm-vows-to-keep-fighting-while-lobbying-nato-support
"Russia unleashes assault waves on Ukraine’s Avdiivka, refugees on Nordics","Russia is losing manpower at pace, says Ukraine, whose army has been mostly on the defensive in recent days.","Russia has tried to smash through Ukraine’s eastern defences before the onset of winter, incurring huge losses during the 92nd week of the war. Between November 22 and 24, Russia unleashed what Ukraine said was the third major attempt to capture Avdiivka in two months, sending about 50 assaults supported by armour. On one day alone, Ukraine’s military said it had “eliminated” 1,100 Russian soldiers and 30 tanks. “There is an average number of eight to 16 to 18 air attacks per day. Sometimes 30. We don’t have time to count them,” Vitaliy Barabash, head of Avdiivka’s military administration, told Channel 24 television. Russian fatalities came to almost 1,000 men a day – 6,260 for the week of November 20-26, said Ukraine’s deputy defence minister Oleksandr Pavlyuk. He said 78 enemy tanks and 113 armoured combat vehicles were also destroyed in the intense fighting By Ukraine’s estimation, more than 325,000 Russian soldiers have died in the war. “The Russians are tolerant to human losses … on the other hand, this tolerance is nestled in a sense of fighting a just war,” Konstantinos Grivas, who teaches geopolitics and weapons systems at the Hellenic Army Academy, told Al Jazeera. “If that doesn’t exist, there is a social reaction … I’m not sure this traditional tolerance will apply in this war, considering also that the population is shrinking. So it will be difficult for Russia to continue to bang its head against the wall indifferent to casualties,” Grivas said. Southern forces spokesman Oleksandr Shtupun said Russian attacks were coming in waves, involving 10-20 people, similar to Ukraine’s platoon or company-sized attacks, suggesting manpower limitations. Shtupun also suggested morale was low, saying Russians were surrendering to Ukrainian forces in increasing numbers – including a dozen on November 15 and some 30 taken prisoner on November 27. Although Ukraine has said its counteroffensive would continue through the winter, its forces seemed to be busy defending from Russian attacks. The only places where Ukraine’s general staff said it was still conducting counteroffensive operations were near Robotyne, on the southern front, where it has breached Russian front-line fortifications, and on the left bank of the Dnipro river, where it has landed reconnaissance troops in force. Russia and Ukraine attacked each other in the air during the week, with Russia unleashing a record 75 Shahed drones against Kyiv on November 25 – Ukraine’s remembrance day for theHolodomor famine of 1932-33. Ukraine’s air force said it downed 74 of them, and a further eight out of nine were launched the following day. Air force spokesperson Yuri Ignat said Russia was painting its drones black and coating them in a radar-absorbent material to make them harder to detect. Ukraine planned to increase its mobile air defence units, consisting of a pick-up truck equipped with a large-calibre machine gun, anti-aircraft gun or Man-Portable Air Defence System (MANPADS). These, Ignat said, had downed a large proportion of the drones. Russia seemed to be pursuing a hybrid war through non-military means as well. Finlandon Friday closed three border crossings to Russia for a month, saying Moscow was deliberately sending asylum-seekers to create a refugee crisis. Some 900 nationals from Afghanistan, Kenya, Morocco, Pakistan, Somalia, Syria and Yemen had entered Finland this month, said the Finnish Border Guard, compared with about one asylum seeker a day previously. “Intelligence information from different sources tells us that there still are people on the move … If this continues, more measures will be announced in the near future,” Prime Minister Petteri Orpo said on Monday. Finland had already closed four border crossings to Russia, and has threatened to close the remaining one – at Raja-Jooseppi, in the Arctic. Russia’s foreign ministry spokesperson, Maria Zakharova, accused Finland of stoking “Russophobia”, but other Nordic countries have followed developments with similar concern. Latvia and Estonia said they, too, had observed an increase of asylum seekers in what Estonian Defence Minister Hanno Pevkur described as an attempt to “weaponise illegal immigration”. Both countries were considering closing their borders with Russia, as was Norwegian Prime Minister Johan Gahr Store. Some European Union members were at risk of closing their borders to Ukraine for a different reason. Slovak truckers threatened to blockade their country’s main border crossing to Ukraine beginning on December 1, if the EU didn’t limit competition from Ukrainian truckers. They were following thelead of Polish truckers, who started similar protests earlier this month and had, the previous day, blockaded a major crossing with Ukraine, creating traffic queues kilometres long. Truckers from both countries say Ukrainian hauliers are undercutting their rates and want the EU to bring back a permit system for non-EU truckers. Earlier in the year, Poland and Hungary threatened to stop the transit of Ukrainian grain through their territories if the grain was also sold in-country. They said the dumping of relatively cheap Ukrainian grain was threatening to put their farmers out of business. Both of these commercial disputes are suggestive of the problems EU leaders are likely facing in the run-up to a December summit when there will be pressure to declare Ukraine an official EU candidate. That is one of Ukrainian President Volodymyr Zelenskyy’s three declared wishes – a move that would send a powerful political signal that Europe is prepared to defend Ukraine in the long run. Zelenskyy also listed as key “victories” US Congressional approval of a $60bn military aid package and EU approval of a 19 billion euro ($21bn) military aid package, both for 2024. Russian President Vladimir Putin has already put his own military budget in place. On November 27 he signed a 70 percent increase of defence and security spending next year, to $157.5bn. Defence and security will thus represent some 39 percent of the entire Russian budget of $412bn – itself 13 percent higher than last year’s budget.",https://www.aljazeera.com/news/2023/11/29/russia-unleashes-assault-waves-on-ukraines-avdiivka-refugees-on-nordics
"Ukraine says Marianna Budanova, wife of military spy chief, was poisoned",Ukrainian officials say wife of Kyrylo Budanov has been hospitalised due to heavy metals poisoning.,"The wife of Ukraine’s military spy chief has been poisoned with heavy metals and is undergoing treatment, a Ukrainian official says. A spokesperson for the Ukrainian military intelligence agency, or GUR, said Marianna Budanova, wife of Kyrylo Budanov, was receiving treatment in hospital. “Yes, I can confirm the information. Unfortunately, it is true,” GUR spokesperson Andriy Yusov told the Reuters news agency on Tuesday without clarifying when the poisoning occurred or who was responsible. Budanov has become a celebrated figure in Ukraine for his role in planning clandestine operations against Russia, which launched a full-scale invasion of Ukraine in February 2022.    Yusov said this year that Budanov had survived 10 assassination attempts by Russia’s Federal Security Service, or FSB. While it is not immediately clear who was behind the suspected poisoning of his wife, the BBC’s Ukrainian service cited Yusov as saying that other GUR officials have experienced milder poisoning symptoms. The suspected poisoning was first reported by Ukrainian media. There was no immediate comment from Russian authorities. Russian media figures have speculated that the poisoning could be a result of infighting within Ukraine. Russia has previously been accused of poisoning dissidents, including politicianAlexey Navalnyand twoRussian exileswho attended a summit in Berlin organised by a critic of Russia. Moscow has also blamed Ukraine for suspected involvement in the killings of apro-war Russian bloggerand a pro-war journalist on Russian soil, something Ukraine denies.",https://www.aljazeera.com/news/2023/11/28/ukraine-says-marianna-budanova-wife-of-military-spy-chief-was-poisoned
Baltic foreign ministers pull out of OSCE summit over Russia invite,"Ministers of Estonia, Latvia, and Lithuania say presence of Sergey Lavrov risks legitimising Russian war in Ukraine.","The foreign ministers of three Baltic states have announced that they will boycott a meeting of the Organization for Security and Cooperation in Europe (OSCE) after Russian Foreign MinisterSergey Lavrovwas invited to the event. In a statement on Tuesday, the officials from Estonia, Latvia, and Lithuania said that a decision to invite Lavrov to attend the summit in Skopje risked legitimising Russia’s invasion of Ukraine. “We deeply regret the decision enabling the personal participation of Russian Foreign Minister S. Lavrov at the 30th Session of the OSCE Ministerial Council in Skopje,” thestatementreads. “It will only provide Russia with yet another propaganda opportunity.” Separately, Oleh Nikolenko, spokesman for the Ukrainian foreign ministry, wrote in a statement on Facebook that the Ukrainian delegation would not take part in the meeting. Nikolenko said Russia had abused the rules of consensus in the organisation, resorted to “blackmail and open threats” and had also been holding three Ukrainian OSCE representatives in prison for 500 days. “In such conditions, the presence of a Russian delegation … at minister-level for the first time since the start of Russia’s full-scale invasion of Ukraine will only deepen the crisis into which Russia has driven the OSCE,” he said. There was no immediate comment from the Russian foreign ministry. Decided together with@krisjaniskarins&@GLandsbergisto not attend the OSCE ministerial council in Skopje if Russia's foreign minister Lavrov will participate. My view: Lavrov belongs at a special tribunal instead of the OSCE table. Our full statement:https://t.co/Dkb1gn9T71pic.twitter.com/J60h9DsTkt — Margus Tsahkna (@Tsahkna)November 28, 2023  The move comes as Ukraine’s Western allies sought to rally more support for Kyiv, asfighting continueswithno clear endin sight. Speaking before a gathering of NATO foreign ministers in Brussels, NATO chief Jens Stoltenberg urged members to “stay the course” in theirsupport for Ukraine, as both the United States and European Union struggle to agree on further military aid. The OSCE, a 57-member organisation first started during the Cold War with the goal of lowering tensions between East and West, has a rotating presidency currently held by North Macedonia, whose foreign minister invited Lavrov to the summit that is set to begin on Thursday. Lavrov said on Monday that he would attend, in what would be his first trip to a NATO member since Russia launched itsinvasion of Ukrainein February 2022. Speaking to reporters at NATO headquarters on Tuesday, North Macedonia’s Foreign Minister Bujar Osmani defended the decision and argued that the OSCE should be seen as a neutral forum.    “Lavrov is not coming to Skopje, in a way. Lavrov is coming to the OSCE just as he went to [the] UN in New York a few months ago,” Osmani said. “I won’t be meeting him as the foreign minister of North Macedonia, but as the OSCE chairman in office.” However, Osmani also took a firm stance on Ukraine, saying that he would tell Lavrov that “we have turned [the] OSCE into a platform for political and legal accountability of the Russian Federation for its deeds in Ukraine, and we will continue to do so”.",https://www.aljazeera.com/news/2023/11/28/baltic-foreign-ministers-pull-out-of-osce-summit-over-russian-participation
NATO chief urges allies to ‘stay the course’ in supporting Ukraine,"Jens Stoltenberg meets alliance’s top diplomats amid some resistance in US, Europe to keep funding war against Russia.","NATO chief Jens Stoltenberg has urged members of the security alliance to continue backing Ukraine in its battle against Russia’s invasion amid opposition in the United States to a military aid package and resistance in Europe for a longer-term support plan for Kyiv. “We just have to stay the course. This is also about our security interests,” Secretary General Stoltenberg said on Tuesday at a meeting of NATO foreign ministers in Brussels. The US has provided more than $40bn in security aid to Ukraine sinceRussia’s invasionin February 2022 and pledged to back Kyiv for as long as necessary. But some $61bn in proposed US aid to Ukraine is being held up by the US Congress, while another $50bn package from the European Union is struggling to pass because of opposition from Hungary. Al Jazeera’s Step Vaessen, reporting from Brussels, said the funding delays show indications of “fatigue” from some NATO members 21 months into the war. US Secretary of State Antony Blinken said the two-day summit was aimed at “strongly reaffirming our support for Ukraine as it continues to face Russia’s war of aggression”. “I’m confident that the United States will continue to provide support because it is in the security interest of the United States to do so and it’s also in line with what we have agreed,” Stoltenberg said.     Stoltenberg pointed to recent pledges from Germany and the Netherlands worth 10 billion euros ($11bn) as proof that NATO remained committed to backing Kyiv. “Even though the frontline has not moved so much, the Ukrainians have been able to inflict heavy losses on the Russian forces,” he said. Concerns have ratcheted up over the future of Western backing for Ukraine as Kyiv’s top general has admitted that the fierce fighting has reached a “stalemate“. Ukraine’s Foreign Minister Dmytro Kuleba will try to overcome such fatigue and lobby for continued NATO backing when he joins the summit on Wednesday. Kuleba will also work with NATO ministers to outline a plan for reforms aimed at helping Ukraine gain eventual membership in the alliance. Russia has said NATO expansionism is at the core of its grudge against bordering Ukraine, which it has repeatedlywarnednot to join the alliance. More than 500,000 troops from Russia and Ukraine areestimatedto have been killed or wounded since Moscow marched troops across its neighbour’s border in February 2022. At least 10,000 civilians have also been killed in the conflict, the UN Human Rights Monitoring Mission in Ukraine hassaid. The ministers planned to discuss Russia’s “destabilising actions” throughout the region, including allegations it has been enabling undocumented migrants to reach neighbouring Finland. Finland on Tuesday announced that it willclose its entire border with Russiato travellers for the next two weeks in a bid to halt the unusually large flow of asylum seekers to the Nordic nation, which the government and its allies called an orchestrated move by Moscow.    The ministers are likely to address theseven-week warbetween Israel and Hamas, though it is not officially on the agenda. Al Jazeera’s Vaessen said the ministers would discuss “not only the extension of the ceasefire [between Israel and Hamas] but a future for Gaza after the war is finished”. On China, Stoltenberg said: “China is not an adversary, but at the same, we must be clear-eyed about the impact of China’s coercive policies on our security.” Hanging in the background is the membership status of Sweden, which has been awaiting ratification from Turkey and Hungary for 18 months. Stoltenberg on Tuesday told Hungarian media he expected the two countries to approve Sweden’s membership bid without further delay, but gave no precise timeline. The Turkish parliament started this month to debate Sweden’s bid to join after President Recep Tayyip Erdogan launched the process following a deal at a NATO summit in July, but the legislature’s foreign affairs commission decided todelay the voteafter lawmakers expressed reservations. Turkey has demanded that Sweden take more steps to rein in local members of the Kurdistan Workers’ Party (PKK), considered a “terrorist” group by Ankara, the EU and the US. Sweden and Finland requested to join NATOin May last year following Russia’s invasion of Ukraine. In order to join, a country must be approved by all current members. While Finland’s accession was approved in April, Turkey and Hungary have yet to approve Sweden’s application for membership.",https://www.aljazeera.com/news/2023/11/28/nato-ministers-talk-russia-ukraine-war-kosovo-unrest-at-brussels-summit
"Ukraine storm death toll rises to 10, thousands rescued in the south","Worsening weather in Odesa, Kharkiv, Mykolaiv and Kyiv has put pressure on emergency services, already overstretched by war.","Ten people have died in Ukraine as icy storms of snow and rain swept in from the Black Sea, crippling infrastructure, blocking roads and cutting power, the country’s interior minister said. The record-breaking storm has lashed swathes of the country since Sunday, leaving thousands of settlements in the affected region without power and taxing an already overworked energy grid and rescue serviceoverextendedby Russia’s nearly two-year invasion. “As a result of worsening weather conditions, 10 people died in Odesa, Kharkiv, Mykolaiv and Kyiv regions,” Minister Ihor Klymenko wrote on the Telegram app on Tuesday. “Twenty-three people were injured, including two children.” A total of 411 settlements in 11 regions had lost power, and more than 1,500 vehicles had to be rescued, Klymenko said. Emergency responders carried out rescues and evacuations of residents swept off roads and trapped by snow. Southern Ukraine was the worst affected, particularly the Black Sea region of Odesa. Cars and buses slid off frozen roads into fields and police battled high winds to tow the vehicles out. Oleh Kiper, the governor of the Odesa region where five people died due to the weather, said nearly 2,500 people had been rescued by emergency services after becoming trapped by the snow. “849 vehicles have been towed out, including 24 buses and 17 ambulances,” Kiper wrote on Telegram, adding that over 300 settlements in his region were without power. The extreme weather struck as tens of thousands of troops man front-line positions in the 21-month-old war with Russia amid fears Moscow could attack the power grid with air strikes this winter. The storm system overran also nearby regions. In Russian-annexed Crimea and southern Russia, at least three people were reported to have died. Russia’s Ministry of Energy said “about 1.9 million people” were affected by power cuts in the southern Russian regions of Dagestan, Krasnodar and Rostov as well as the occupied Ukrainian territories of Donetsk, Luhansk, Kherson, Zaporizhia and Crimea.   ",https://www.aljazeera.com/news/2023/11/28/ukraine-storm-death-toll-rises-to-10-thousands-rescued-in-the-south
"At least three killed as storm hits Russia, Ukraine’s Black Sea coast",Hundreds of thousands of people without power as fierce storm devastates infrastructure.,"More than half a million people are without power in occupied-Crimea, Russia and Ukraine after a storm in the Black Sea region flooded roads, ripped up trees and took down power lines, according to Russian state media and Ukraine’s Ministry of Energy. More than 2,000 towns and villages were without electricity on Sunday night and Monday morning in 16 Ukrainian regions, including Odesa, Mykolaiv and inland in Kyiv, as trees were uprooted, power lines snapped and electrical substations failed, leaving almost 150,000 households in the area without electricity, Ukraine’s Energy Ministry said. A 110-metre (360ft) chimney of a heat and power plant collapsed in the Ukrainian port city of Odesa on Sunday night, adding to Ukraine’s losses of energy infrastructure that have already sustained heavy damage from Moscow’s militarycampaign targeting Ukraine’s power grid. As winter nears, Russia has been attackingcivilian infrastructurefar from the front lines, leaving millions of Ukrainians without power, heat and water for days at a time. Although the heating supply has been restored after plants in Odesa were shut down for several hours due to power fluctuations, Ukrainian officials said they expected the weather to worsen as forecasters predicted more strong winds and snowfall. The head of Russia’s national meteorological service said the storm that hit Crimea was the most powerful since record-keeping began, state news agency RIA Novosti reported. At least three people were killed during the storm, local media reported. One person was killed in the resort city of Sochi, another on the Russian-held Crimean Peninsula and a third person on board a vessel in the Kerch Strait, which separates Crimea from the Russian mainland, the state news agency TASS reported. Russia’s Ministry of Energy said “about 1.9 million people” were affected by power cuts in the southern Russian regions of Dagestan, Krasnodar and Rostov as well as the occupied Ukrainian territories of Donetsk, Luhansk, Kherson, Zaporizhia and Crimea. Crimea’s Moscow-appointed governor declared a state of emergency, and hundreds of people were evacuated. A video published online showed large waves sweeping over the seafront in Sochi and carrying away cars. In the Crimean port city of Sevastopol, an aquarium flooded and nearly 800 exotic fish, including pikes and piranhas, died from thermal shock as cold seawater flooded the facility, the aquarium director said. Roman Vilfand, the head of Russia’s national meteorological service, said a similar storm hit the region in November 1854 during the Crimean War. It caused at least 30 ships to sink off Crimea’s coast, RIA Novosti said. In southern Russia, the Caspian Pipeline Consortium stopped crude oil loading at the Novorossiysk port on Monday due to “extremely unfavorable weather conditions”, including winds of up to 86 kilometres per hour (54 miles per hour) and waves up to 8 metres (26ft) high. In the port city of Anapa, a cargo ship ran aground.",https://www.aljazeera.com/news/2023/11/27/at-least-three-killed-as-storm-hits-russia-ukraines-black-sea-coast
Russia’s bid to arrest Meta spokesperson revealed amid media crackdown,,"Russia has put the communications director of social media company Meta on a wanted list, it has been revealed, amid Moscow’s announcement of new media restrictions ahead of next year’s presidential election. Andy Stone, aspokespersonof US tech giant Meta Platforms Inc, the parent company of Instagram and Facebook, is wanted on unspecified criminal charges, Russian news wires reported late on Sunday, referring to an Interior Ministry database. Russia added Meta to its list of “terrorists and extremist” organisationslast year. The list includes right-wing nationalist groups; foreign “terrorist organisations,” including the Taliban; and Russian opposition groups. The classification means Russians using Facebook and Instagram could face possible criminal charges. According to Mediazona, an independent news website that covers Russia’s opposition and prison system, Stone was put on the wanted list in February 2022, but authorities made no related statements at the time and no news media reported on the matter until this week. In April 2022, Russia also formallybarredMeta CEO Mark Zuckerberg from entering the country. Russia’s row with Meta started with its invasion ofUkraine, as users from both sides of the war voiced their unfiltered emotions on the platforms. Stone, at that time,announced temporary changesto Meta’s hate speech policy to allow for “forms of political expression that would normally violate [its] rules, like violent speech such as ‘death to the Russian invaders’”. In the same statement, Stone added that “credible calls for violence against Russian civilians” would remain banned. In late March, RussiabannedFacebook and Instagram for “carrying out extremist activities” after authorities accused Meta of tolerating “Russophobia”. Facebook and Instagram have been inaccessible in Russia since, but many Russians resorted tousing VPNsto keep using the social media networks. Instagram is particularly popular in Russia and is an important platform for advertisement and sales. Earlier this month, Russian PresidentVladimir Putinapproved changes to a law that willcurtail media coverageof next year’s presidential election, according to local news agencies. To enforce this ban, the Ministry of Digital Development, Communications and Mass Media also reportedly plans to block certain virtual private networks (VPNs) that Russians widely use to bypass internet restrictions.",https://www.aljazeera.com/news/2023/11/27/meta-spokesman-andy-stone-placed-on-russian-wanted-list
"Russia downs Ukrainian drones, missiles day after its attack on Kyiv","Russian air defences intercept Ukrainian drones over four regions inside its territory, including Moscow, a day after its attack on Kyiv.","Russian air defences have intercepted Ukrainian drones over several regions inside its territory, including Moscow, just a day after Kyiv reported the “largest drone attack” on Ukraine since Moscow invaded the country in February last year. “Air defence destroyed four Ukrainian drones over the territory of the Bryansk, Smolensk and Tula regions,” Russia’s Ministry of Defence said in a statement on Sunday. Earlier, Russia said some drones were shot down over the Moscow region. The Russian army said it had also downed two Ukrainian missiles headed for Russia over the Sea of Azov, between the two countries. Ukraine, meanwhile, said its air defence had downed eight out of nine drones over the country on Sunday. On Saturday, Ukraine said Moscowhad launched 75 dronesinto the country, mostly aimed at the capital. The attack came as Kyiv markedHolodomor, the Soviet-engineered starvation tragedy that killed millions of Ukrainians during the Stalin era. Ukraine’s President Volodymyr Zelenskyy called the attack an act of “willful terror”, saying “the Russian leadership is proud of the fact that it can kill”. Ukraine hashit Russian regionsand the annexed Crimean Peninsula with drones for months, launching a counteroffensive this summer to push back Russian forces. Russia annexed Crimea and backed separatists in eastern Ukraine after the pro-Moscow government of President Viktor Yanukovych was overthrown following a popular uprising in 2014.",https://www.aljazeera.com/news/2023/11/26/russia-downs-ukrainian-drones-missiles-day-after-its-attack-on-kyiv
